"Timestamp  in Local time"	"Soil Moisture ID: 2662[%VWC] @2359-1 MS:Sensor is not configured"	"Soil Moisture ID: 2665[%VWC] @2360-1 MS:Sensor is not configured"	"Soil Moisture ID: 2663[%VWC] @2361-1 MS:Sensor is not configured"	"Soil Moisture ID: 2658[%VWC] @2363-1 MS:Sensor is not configured"	"Soil Moisture ID: 2647[%VWC] @2364-1 MS:Sensor is not configured"	"Soil Moisture ID: 2649[%VWC] @2366-1 MS:Sensor is not configured"	"Soil Moisture ID: 2648[%VWC] @2367-3 MS:Sensor is not configured"	"Soil Moisture ID: 2654[%VWC] @2369-1 MS:Sensor is not configured"	"Soil Moisture ID: 2656[%VWC] @2370-3 MS:Sensor is not configured"	"Soil Moisture ID: 2653[%VWC] @2371-1 MS:Sensor is not configured"	"Soil Moisture ID: 2645[%VWC] @2373-3 MS:Sensor is not configured"	"Soil Moisture ID: 2644[%VWC] @2374-1 MS:Sensor is not configured"	"Soil Moisture ID: 2661[%VWC] @2375-1 MS:Sensor is not configured"	"Soil Moisture ID: 2666[%VWC] @2376-1 MS:Sensor is not configured"	"Soil Moisture ID: 2655[%VWC] @2379-1 MS:Sensor is not configured"	"Soil Moisture ID: 2650[%VWC] @2380-1 MS:Sensor is not configured"
"2023-12-18 22:56:02"	""	"5.64"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:56:15"	""	""	""	""	""	""	""	""	""	""	"3.52"	""	""	""	""	""
"2023-12-18 22:56:18"	"8.50"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:56:39"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12.60"	""
"2023-12-18 22:56:56"	""	""	""	"4.35"	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:57:04"	""	""	""	""	""	""	""	""	""	"3.59"	""	""	""	""	""	""
"2023-12-18 22:57:21"	""	""	"4.76"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:57:23"	""	""	""	""	""	""	""	""	"6.81"	""	""	""	""	""	""	""
"2023-12-18 22:57:31"	""	""	""	""	""	"5.69"	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:58:21"	""	""	""	""	""	""	""	"6.06"	""	""	""	""	""	""	""	""
"2023-12-18 22:59:18"	""	""	""	""	""	""	"7.25"	""	""	""	""	""	""	""	""	""
"2023-12-18 22:59:20"	""	""	""	""	""	""	""	""	""	""	""	"6.13"	""	""	""	""
"2023-12-18 22:59:51"	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.71"	""	""
"2023-12-18 23:00:13"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.45"
"2023-12-18 23:00:31"	""	""	""	""	""	""	""	""	""	""	""	""	"3.71"	""	""	""
"2023-12-18 23:01:02"	""	"5.69"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 23:01:15"	""	""	""	""	""	""	""	""	""	""	"3.08"	""	""	""	""	""
"2023-12-18 23:01:18"	"8.50"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 23:01:39"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12.53"	""
"2023-12-18 23:01:56"	""	""	""	"4.32"	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 23:02:04"	""	""	""	""	""	""	""	""	""	"3.57"	""	""	""	""	""	""
"2023-12-18 23:02:20"	""	""	"4.76"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 23:02:23"	""	""	""	""	""	""	""	""	"6.67"	""	""	""	""	""	""	""
"2023-12-18 23:02:31"	""	""	""	""	""	"5.69"	""	""	""	""	""	""	""	""	""	""
"2023-12-18 23:03:21"	""	""	""	""	""	""	""	"6.13"	""	""	""	""	""	""	""	""
"2023-12-18 23:04:18"	""	""	""	""	""	""	"7.40"	""	""	""	""	""	""	""	""	""
"2023-12-18 23:04:20"	""	""	""	""	""	""	""	""	""	""	""	"6.13"	""	""	""	""
"2023-12-18 23:04:51"	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.69"	""	""
"2023-12-18 23:05:13"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.37"
"2023-12-18 23:05:31"	""	""	""	""	""	""	""	""	""	""	""	""	"3.69"	""	""	""
"2023-12-18 23:06:02"	""	"5.64"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 23:06:15"	""	""	""	""	""	""	""	""	""	""	"3.08"	""	""	""	""	""
"2023-12-18 23:06:18"	"8.50"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 23:06:39"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12.38"	""
"2023-12-18 23:06:56"	""	""	""	"4.35"	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 23:07:04"	""	""	""	""	""	""	""	""	""	"3.59"	""	""	""	""	""	""
"2023-12-18 23:07:20"	""	""	"4.76"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 23:07:23"	""	""	""	""	""	""	""	""	"6.76"	""	""	""	""	""	""	""
"2023-12-18 23:07:31"	""	""	""	""	""	"5.64"	""	""	""	""	""	""	""	""	""	""
"2023-12-18 23:08:21"	""	""	""	""	""	""	""	"6.13"	""	""	""	""	""	""	""	""
"2023-12-18 23:09:18"	""	""	""	""	""	""	"7.45"	""	""	""	""	""	""	""	""	""
"2023-12-18 23:09:20"	""	""	""	""	""	""	""	""	""	""	""	"6.13"	""	""	""	""
"2023-12-18 23:09:51"	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.69"	""	""
"2023-12-18 23:10:13"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.35"
"2023-12-18 23:10:31"	""	""	""	""	""	""	""	""	""	""	""	""	"3.69"	""	""	""
